1975   4   2          5985010.00
1975   4   3          6109400.00
1975   4   4          6194620.00
1975   4   5          6250850.00
1975   4   6          6272860.00
1975   4   7          6294470.00
1975   4   8          6310320.00
1975   4   9          6329600.00
1975   4  10          6373220.00
1975   4  11          6432190.00
1975   4  12          6559200.00
1975   4  13          6756990.00
1975   4  14          6945090.00
1975   4  15          7144390.00
1975   4  16          7351370.00
1975   4  17          7517060.00
1975   4  18          7649720.00
1975   4  19          7790170.00
1975   4  20          7887400.00
1975   4  21          8048540.00
1975   4  22          8190390.00
1975   4  23          8314180.00
1975   4  24          8483800.00
1975   4  25          8621820.00
1975   4  26          8757410.00
1975   4  27          8906740.00
1975   4  28          9100700.00
1975   4  29          9266280.00
1975   4  30          9333120.00
1975   5   1          9381980.00
1975   5   2          9419850.00
1975   5   3          9484360.00
1975   5   4          9580990.00
1975   5   5          9685380.00
1975   5   6          9807650.00
1975   5   7          9894180.00
1975   5   8          9970010.00
1975   5   9         10038800.00
1975   5  10         10107800.00
1975   5  11         10184200.00
1975   5  12         10267800.00
1975   5  13         10344900.00
1975   5  14         10469200.00
1975   5  15         10562900.00
1975   5  16         10664600.00
1975   5  17         10777500.00
1975   5  18         10886100.00
1975   5  19         10977700.00
1975   5  20         11044700.00
1975   5  21         11098900.00
1975   5  22         11180400.00
1975   5  23         11251200.00
1975   5  24         11342700.00
1975   5  25         11413100.00
1975   5  26         11493100.00
1975   5  27         11584500.00
1975   5  28         11985700.00
1975   5  29         12386100.00
1975   5  30         12785900.00
1975   5  31         13185100.00
1975   6   1         13583800.00
1975   6   2         13981800.00
1975   6   3         14379300.00
1975   6   4         14495600.00
1975   6   5         14611300.00
1975   6   6         14726600.00
1975   6   7         14841400.00
1975   6   8         14955700.00
1975   6   9         15069700.00
1975   6  10         15183100.00
1975   6  11         15122900.00
1975   6  12         15062200.00
1975   6  13         15001100.00
1975   6  14         14939700.00
1975   6  15         14878000.00
1975   6  16         14816000.00
1975   6  17         14753800.00
1975   6  18         14908800.00
1975   6  19         15063500.00
1975   6  20         15218000.00
1975   6  21         15372200.00
1975   6  22         15526100.00
1975   6  23         15679900.00
1975   6  24         15833300.00
1975   6  25         15955300.00
1975   6  26         16077000.00
1975   6  27         16198400.00
1975   6  28         16319600.00
1975   6  29         16440500.00
1975   6  30         16560900.00
1975   7   1         16681100.00
1975   7   2         16728600.00
1975   7   3         16775800.00
1975   7   4         16822400.00
1975   7   5         16868600.00
1975   7   6         16914300.00
1975   7   7         16959500.00
1975   7   8         17004200.00
1975   7   9         17033700.00
1975   7  10         17062600.00
1975   7  11         17090900.00
1975   7  12         17118300.00
1975   7  13         17145000.00
1975   7  14         17170900.00
1975   7  15         17195900.00
1975   7  16         17381900.00
1975   7  17         17566700.00
1975   7  18         17750700.00
1975   7  19         17933500.00
1975   7  20         18115300.00
1975   7  21         18295900.00
1975   7  22         18475200.00
1975   7  23         18559800.00
1975   7  24         18643100.00
1975   7  25         18725000.00
1975   7  26         18805600.00
1975   7  27         18884700.00
1975   7  28         18962400.00
1975   7  29         19038600.00
1975   7  30         19039000.00
1975   7  31         19037900.00
1975   8   1         19035200.00
1975   8   2         19030800.00
1975   8   3         19024900.00
1975   8   4         19017300.00
1975   8   5         19008100.00
1975   8   6         18964900.00
1975   8   7         18920100.00
1975   8   8         18873500.00
1975   8   9         18825400.00
1975   8  10         18775400.00
1975   8  11         18723800.00
1975   8  12         18670500.00
1975   8  13         18678800.00
1975   8  14         18685300.00
1975   8  15         18690400.00
1975   8  16         18693700.00
1975   8  17         18695400.00
1975   8  18         18695600.00
1975   8  19         18694200.00
1975   8  20         18823500.00
1975   8  21         18951500.00
1975   8  22         18963200.00
1975   8  23         18955800.00
1975   8  24         18933100.00
1975   8  25         18921900.00
1975   8  26         18938800.00
1975   8  27         18942400.00
1975   8  28         19087900.00
1975   8  29         19232200.00
1975   8  30         19375500.00
1975   8  31         19517800.00
1975   9   1         19659100.00
1975   9   2         19799500.00
1975   9   3         19810400.00
1975   9   4         19820400.00
1975   9   5         19829700.00
1975   9   6         19838200.00
1975   9   7         19846000.00
1975   9   8         19853100.00
1975   9   9         19859600.00
1975   9  10         19259600.00
1975   9  11         19303200.00
1975   9  12         19359300.00
1975   9  13         19403400.00
1975   9  14         19423500.00
1975   9  15         19427500.00
1975   9  16         19440700.00
1975   9  17         19439800.00
1975   9  18         19420400.00
1975   9  19         19383700.00
1975   9  20         19362000.00
1975   9  21         19344900.00
1975   9  22         19330000.00
1975   9  23         19358400.00
1975   9  24         19415100.00
1975   9  25         19441800.00
1975   9  26         19418000.00
1975   9  27         19397100.00
1975   9  28         19302900.00
1975   9  29         19199200.00
1975   9  30         19086200.00
1975  10   1         18976600.00
1975  10   2         18902500.00
1975  10   3         18873100.00
1975  10   4         18823300.00
1975  10   5         18768600.00
1975  10   6         18721000.00
1975  10   7         18701200.00
1975  10   8         18670400.00
1975  10   9         18640300.00
1975  10  10         18609600.00
1975  10  11         18587500.00
1975  10  12         18569700.00
1975  10  13         18542400.00
1975  10  14         18512900.00
1975  10  15         18507800.00
1975  10  16         18491200.00
1975  10  17         18468800.00
1975  10  18         18424600.00
1975  10  19         18363200.00
1975  10  20         18319200.00
1975  10  21         18251900.00
1975  10  22         18186600.00
1975  10  23         18129900.00
1975  10  24         18056800.00
1975  10  25         18027200.00
1975  10  26         17989700.00
1975  10  27         17945600.00
1975  10  28         17920600.00
1975  10  29         17894900.00
1975  10  30         17854800.00
1975  10  31         17827600.00
1975  11   1         17757200.00
1975  11   2         17675000.00
1975  11   3         17584300.00
1975  11   4         17470300.00
1975  11   5         17382800.00
1975  11   6         17310900.00
1975  11   7         17248600.00
1975  11   8         17165800.00
1975  11   9         17069400.00
1975  11  10         16954300.00
1975  11  11         16841200.00
1975  11  12         16735300.00
1975  11  13         16620600.00
1975  11  14         16464000.00
1975  11  15         16331400.00
1975  11  16         16161700.00
1975  11  17         15979000.00
1975  11  18         15808200.00
1975  11  19         15630700.00
1975  11  20         15506700.00
1975  11  21         15376900.00
1975  11  22         15221100.00
1975  11  23         15035100.00
1975  11  24         14860700.00
1975  11  25         14687100.00
1975  11  26         14489300.00
1975  11  27         14261200.00
1975  11  28         14040300.00
1975  11  29         13886200.00
1975  11  30         13760500.00
1975  12   1         13593600.00
1975  12   2         13402900.00
1975  12   3         13209400.00
1975  12   4         12974600.00
1975  12   5         12756100.00
1975  12   6         12567800.00
1975  12   7         12359800.00
1975  12   8         12176600.00
1975  12   9         12021000.00
1975  12  10         11846600.00
1975  12  11         11632800.00
1975  12  12         11414900.00
